Booking Date,Booking ID,Country,Hotel,Distribution Channel,Customer Type,Guests,Avg. Lead Time,Revenue,Avg. Daily Rate,Revenue Loss,Nights,Status
2025-06-14,18905,Portugal,Resort,Direct,Group,4,3.5,115.19,115.19,0.00,1,Check-Out
2025-06-14,18906,Germany,Resort,Direct,Transient-Party,2,0,341.20,68.24,0.00,5,Check-Out
2025-06-15,18907,Italy,City,Direct,Transient-Party,3,7.3,482.76,160.92,0.00,3,Check-Out
2025-06-15,18908,Brazil,City,Online Travel Agent,Group,3,8.1,94.38,94.38,0.00,1,Check-Out
2025-06-16,18909,India,Resort,Direct,Group,1,1,354.03,118.01,0.00,3,Check-Out
2025-06-16,18910,Portugal,Resort,Online Travel Agent,Transient,1,7.9,585.48,146.37,0.00,4,Check-Out
2025-06-16,18911,India,Resort,Direct,Transient,4,3.7,128.74,128.74,0.00,1,Check-Out
2025-06-16,18912,India,Resort,Direct,Transient,2,7.5,739.95,147.99,0.00,5,Check-Out
2025-06-18,18913,France,City,Online Travel Agent,Group,2,7.3,65.12,65.12,0.00,1,Check-Out
2025-06-18,18914,Netherlands,City,Direct,Group,2,5.9,0.00,166.90,-500.70,3,Canceled
2025-06-18,18915,Mexico,Resort,Direct,Group,4,7,494.60,123.65,0.00,4,Check-Out
2025-06-18,18916,Italy,City,Online Travel Agent,Transient-Party,1,4.4,442.32,147.44,0.00,3,Check-Out
2025-06-19,18917,France,City,Direct,Transient-Party,2,9.5,487.76,121.94,0.00,4,Check-Out
2025-06-19,18918,Spain,Resort,Direct,Transient-Party,2,2.7,0.00,184.96,-924.80,5,Canceled
2025-06-19,18919,India,City,Direct,Transient-Party,2,8.5,232.59,77.53,0.00,3,Check-Out
2025-06-20,18920,India,City,Direct,Group,3,0.8,547.83,182.61,0.00,3,Check-Out
2025-06-20,18921,Mexico,City,Direct,Transient-Party,2,5.2,198.70,198.70,0.00,1,Check-Out
2025-06-20,18922,Netherlands,Resort,Direct,Group,3,9.8,678.10,135.62,0.00,5,Check-Out
2025-06-20,18923,Portugal,Resort,Direct,Transient,3,2.9,599.28,199.76,0.00,3,Check-Out
2025-06-20,18924,Spain,Resort,Direct,Group,3,1.4,195.06,195.06,0.00,1,Check-Out
2025-06-20,18925,Portugal,Resort,Direct,Group,2,0.9,180.52,180.52,0.00,1,Check-Out
2025-06-20,18926,Germany,Resort,Online Travel Agent,Transient-Party,1,0.1,0.00,131.86,-527.44,4,Canceled
2025-06-20,18927,Portugal,Resort,Direct,Transient-Party,3,4.6,456.39,152.13,0.00,3,Check-Out
2025-06-20,18928,Mexico,Resort,Online Travel Agent,Group,2,8.5,428.20,107.05,0.00,4,Check-Out
2025-06-20,18929,India,Resort,Online Travel Agent,Group,1,8.8,0.00,102.00,-510.00,5,Canceled
2025-06-20,18930,USA,Resort,Direct,Group,1,2.1,100.65,100.65,0.00,1,Check-Out
2025-06-20,18931,Brazil,Resort,Direct,Transient,3,2.5,62.15,62.15,0.00,1,Check-Out
2025-06-21,18932,USA,Resort,Online Travel Agent,Transient-Party,1,8.9,569.40,189.80,0.00,3,Check-Out
2025-06-21,18933,USA,City,Direct,Group,4,0.9,898.40,179.68,0.00,5,Check-Out
2025-06-21,18934,Germany,City,Online Travel Agent,Group,1,8.7,775.72,193.93,0.00,4,Check-Out
2025-06-21,18935,Spain,Resort,Online Travel Agent,Transient-Party,1,5.2,426.75,142.25,0.00,3,Check-Out
2025-06-22,18936,Portugal,City,Online Travel Agent,Transient-Party,1,9.5,347.82,173.91,0.00,2,Check-Out
2025-06-22,18937,Spain,City,Direct,Transient-Party,1,6.6,101.96,50.98,0.00,2,Check-Out
2025-06-22,18938,Brazil,Resort,Online Travel Agent,Transient,3,4.9,0.00,118.18,-354.54,3,Canceled
2025-06-22,18939,Portugal,Resort,Direct,Transient,3,5.2,383.06,191.53,0.00,2,Check-Out
2025-06-22,18940,Spain,City,Direct,Transient-Party,1,7.5,227.04,75.68,0.00,3,Check-Out
2025-06-22,18941,Germany,City,Online Travel Agent,Group,1,0.3,111.30,55.65,0.00,2,Check-Out
2025-06-23,18942,Netherlands,Resort,Online Travel Agent,Transient-Party,1,4.1,310.89,103.63,0.00,3,Check-Out
2025-06-23,18943,USA,Resort,Direct,Group,1,7.3,497.60,124.40,0.00,4,Check-Out
2025-06-23,18944,USA,Resort,Direct,Transient,3,6.1,140.82,140.82,0.00,1,Check-Out
2025-06-24,18945,India,Resort,Online Travel Agent,Transient-Party,4,1.1,165.12,55.04,0.00,3,Check-Out
2025-06-24,18946,France,Resort,Online Travel Agent,Group,3,3.8,768.12,192.03,0.00,4,Check-Out
2025-06-24,18947,India,Resort,Direct,Transient-Party,2,0,180.15,180.15,0.00,1,Check-Out
2025-06-24,18948,USA,City,Direct,Transient,2,2.3,804.65,160.93,0.00,5,Check-Out
2025-06-24,18949,Mexico,City,Online Travel Agent,Group,4,3.9,263.75,52.75,0.00,5,Check-Out
2025-06-25,18950,Spain,City,Online Travel Agent,Transient,2,9.4,259.35,86.45,0.00,3,Check-Out
2025-06-25,18951,USA,Resort,Direct,Group,2,4.6,304.76,76.19,0.00,4,Check-Out
2025-06-25,18952,Portugal,City,Direct,Transient,4,1.9,420.30,84.06,0.00,5,Check-Out
2025-06-25,18953,India,City,Online Travel Agent,Group,4,7.7,106.04,106.04,0.00,1,Check-Out
2025-06-25,18954,Spain,Resort,Direct,Transient-Party,2,9.4,98.29,98.29,0.00,1,Check-Out
2025-06-25,18955,Mexico,Resort,Direct,Group,3,1.1,256.24,64.06,0.00,4,Check-Out
2025-06-26,18956,France,City,Direct,Transient,4,8.8,568.05,189.35,0.00,3,Check-Out
2025-06-26,18957,Brazil,Resort,Online Travel Agent,Transient,1,6.7,310.47,103.49,0.00,3,Check-Out
2025-06-26,18958,India,Resort,Online Travel Agent,Transient-Party,3,5.3,203.16,101.58,0.00,2,Check-Out
2025-06-27,18959,Mexico,City,Direct,Group,3,0.1,107.40,107.40,0.00,1,Check-Out
2025-06-27,18960,France,City,Online Travel Agent,Transient,1,5,760.40,190.10,0.00,4,Check-Out
2025-06-28,18961,Italy,City,Direct,Group,1,3,221.84,110.92,0.00,2,Check-Out
2025-06-28,18962,Portugal,Resort,Online Travel Agent,Transient,1,2.4,358.72,179.36,0.00,2,Check-Out
2025-06-28,18963,Germany,Resort,Online Travel Agent,Group,1,3.1,166.92,166.92,0.00,1,Check-Out
2025-06-28,18964,Germany,Resort,Online Travel Agent,Transient-Party,4,6.6,557.58,185.86,0.00,3,Check-Out
2025-06-28,18965,Spain,City,Direct,Transient-Party,3,4.5,0.00,84.38,-168.76,2,Canceled
2025-06-28,18966,USA,Resort,Online Travel Agent,Transient-Party,2,8.1,104.06,104.06,0.00,1,Check-Out
2025-06-28,18967,Portugal,City,Online Travel Agent,Transient,3,5.3,161.58,53.86,0.00,3,Check-Out
2025-06-28,18968,India,Resort,Direct,Transient,3,3.5,321.52,160.76,0.00,2,Check-Out
2025-06-28,18969,Spain,Resort,Direct,Group,3,4.9,0.00,104.45,-104.45,1,Canceled
2025-06-28,18970,Brazil,City,Direct,Transient,1,0.7,276.68,138.34,0.00,2,Check-Out
2025-06-29,18971,France,City,Online Travel Agent,Group,2,9.8,511.53,170.51,0.00,3,Check-Out
2025-06-29,18972,India,City,Online Travel Agent,Group,1,3,354.26,177.13,0.00,2,Check-Out
2025-06-29,18973,Mexico,City,Online Travel Agent,Transient,4,6.3,660.30,132.06,0.00,5,Check-Out
2025-06-29,18974,Portugal,Resort,Online Travel Agent,Transient-Party,4,7.4,384.24,128.08,0.00,3,Check-Out
2025-06-29,18975,Portugal,City,Direct,Group,4,2.8,227.72,113.86,0.00,2,Check-Out
2025-06-29,18976,France,Resort,Direct,Transient-Party,3,1.2,275.14,137.57,0.00,2,Check-Out
2025-06-30,18977,Brazil,Resort,Online Travel Agent,Transient-Party,3,5.5,714.96,178.74,0.00,4,Check-Out
2025-06-30,18978,Brazil,City,Online Travel Agent,Group,4,7.3,162.96,54.32,0.00,3,Check-Out
2025-06-30,18979,France,Resort,Direct,Group,3,6.1,508.62,169.54,0.00,3,Check-Out
2025-07-01,18980,Portugal,Resort,Online Travel Agent,Transient,2,4.6,244.24,61.06,0.00,4,Check-Out
2025-07-01,18981,Netherlands,Resort,Direct,Transient-Party,3,6.3,990.30,198.06,0.00,5,Check-Out
2025-07-01,18982,Italy,City,Direct,Group,3,3.5,520.80,173.60,0.00,3,Check-Out
2025-07-01,18983,Portugal,City,Online Travel Agent,Group,3,8.8,467.68,116.92,0.00,4,Check-Out
2025-07-01,18984,India,Resort,Direct,Transient,4,9.3,785.00,196.25,0.00,4,Check-Out
2025-07-01,18985,Brazil,City,Online Travel Agent,Group,3,3.3,438.52,109.63,0.00,4,Check-Out
2025-07-01,18986,Brazil,City,Direct,Transient,1,4.8,808.10,161.62,0.00,5,Check-Out
2025-07-01,18987,Spain,Resort,Online Travel Agent,Transient-Party,2,1.4,188.65,188.65,0.00,1,Check-Out
2025-07-01,18988,Portugal,Resort,Direct,Group,1,3.6,294.90,58.98,0.00,5,Check-Out
2025-07-01,18989,Spain,City,Online Travel Agent,Transient-Party,1,4.4,376.44,94.11,0.00,4,Check-Out
2025-07-01,18990,India,Resort,Online Travel Agent,Group,3,2.4,209.92,104.96,0.00,2,Check-Out
2025-07-02,18991,Portugal,Resort,Online Travel Agent,Transient,2,1.3,868.20,173.64,0.00,5,Check-Out
2025-07-02,18992,Portugal,City,Online Travel Agent,Transient,1,2.7,362.00,181.00,0.00,2,Check-Out
2025-07-02,18993,Portugal,City,Online Travel Agent,Group,4,1.4,147.36,73.68,0.00,2,Check-Out
2025-07-02,18994,France,City,Online Travel Agent,Group,4,0.2,825.20,165.04,0.00,5,Check-Out
2025-07-02,18995,Portugal,Resort,Direct,Group,2,9.2,189.87,63.29,0.00,3,Check-Out
2025-07-02,18996,Portugal,Resort,Direct,Group,2,4.8,366.76,91.69,0.00,4,Check-Out
2025-07-02,18997,USA,Resort,Direct,Group,3,0.1,352.04,88.01,0.00,4,Check-Out
2025-07-02,18998,Germany,City,Direct,Transient,3,5.8,437.24,109.31,0.00,4,Check-Out
2025-07-02,18999,USA,Resort,Direct,Transient-Party,3,1.7,0.00,149.95,-149.95,1,Canceled
2025-07-02,19000,Germany,City,Direct,Transient-Party,1,5.1,335.62,167.81,0.00,2,Check-Out
2025-07-02,19001,USA,Resort,Direct,Group,1,1.9,334.96,167.48,0.00,2,Check-Out
2025-07-03,19002,Spain,City,Online Travel Agent,Transient-Party,2,3.6,0.00,165.95,-331.90,2,Canceled
2025-07-03,19003,Germany,City,Direct,Transient-Party,1,9.7,135.52,135.52,0.00,1,Check-Out
2025-07-03,19004,France,City,Online Travel Agent,Transient-Party,4,4.2,950.95,190.19,0.00,5,Check-Out
2025-07-03,19005,Mexico,Resort,Direct,Transient-Party,2,7.7,74.02,74.02,0.00,1,Check-Out
2025-07-04,19006,Germany,City,Direct,Transient-Party,4,9.8,179.79,59.93,0.00,3,Check-Out
2025-07-04,19007,France,Resort,Online Travel Agent,Transient-Party,2,8.5,349.68,116.56,0.00,3,Check-Out
2025-07-04,19008,France,City,Direct,Transient,2,6.7,489.60,122.40,0.00,4,Check-Out
2025-07-04,19009,Mexico,Resort,Online Travel Agent,Group,2,7,783.05,156.61,0.00,5,Check-Out
2025-07-04,19010,Brazil,City,Online Travel Agent,Group,2,1.2,347.56,86.89,0.00,4,Check-Out
2025-07-04,19011,India,Resort,Online Travel Agent,Transient-Party,4,6.3,256.36,64.09,0.00,4,Check-Out
2025-07-05,19012,Brazil,Resort,Direct,Transient-Party,3,4.8,237.69,79.23,0.00,3,Check-Out
2025-07-05,19013,USA,City,Direct,Transient-Party,2,5.9,474.85,94.97,0.00,5,Check-Out
2025-07-05,19014,India,City,Direct,Group,4,8.2,350.92,175.46,0.00,2,Check-Out
2025-07-05,19015,Mexico,Resort,Online Travel Agent,Transient-Party,2,9.1,400.62,133.54,0.00,3,Check-Out
2025-07-05,19016,France,City,Online Travel Agent,Group,1,1.2,174.52,87.26,0.00,2,Check-Out
2025-07-06,19017,Netherlands,City,Online Travel Agent,Transient-Party,2,0.3,318.98,159.49,0.00,2,Check-Out
2025-07-06,19018,Mexico,City,Online Travel Agent,Group,1,5.4,323.34,161.67,0.00,2,Check-Out
2025-07-06,19019,Netherlands,Resort,Direct,Transient-Party,1,3.8,272.70,90.90,0.00,3,Check-Out
2025-07-06,19020,Spain,City,Direct,Transient-Party,4,5.2,759.95,151.99,0.00,5,Check-Out
2025-07-06,19021,Portugal,Resort,Direct,Transient,3,0.9,736.16,184.04,0.00,4,Check-Out
2025-07-06,19022,Germany,Resort,Direct,Group,2,4.6,98.07,98.07,0.00,1,Check-Out
2025-07-06,19023,Netherlands,Resort,Direct,Transient,1,1.6,56.40,56.40,0.00,1,Check-Out
2025-07-07,19024,Brazil,City,Direct,Group,1,4.2,0.00,86.47,-259.41,3,Canceled
2025-07-08,19025,France,City,Direct,Group,3,2.6,865.95,173.19,0.00,5,Check-Out
2025-07-08,19026,Brazil,Resort,Online Travel Agent,Transient-Party,1,1.8,370.00,74.00,0.00,5,Check-Out
2025-07-08,19027,Italy,City,Online Travel Agent,Group,1,5.5,614.60,153.65,0.00,4,Check-Out
2025-07-08,19028,Netherlands,City,Direct,Transient,4,1.2,188.29,188.29,0.00,1,Check-Out
2025-07-08,19029,India,Resort,Online Travel Agent,Group,4,1.8,543.12,181.04,0.00,3,Check-Out
2025-07-09,19030,Mexico,Resort,Online Travel Agent,Transient,2,7,113.16,56.58,0.00,2,Check-Out
2025-07-09,19031,Netherlands,Resort,Direct,Transient,4,8.9,120.42,60.21,0.00,2,Check-Out
2025-07-09,19032,Brazil,Resort,Direct,Transient,3,5,167.55,55.85,0.00,3,Check-Out
2025-07-09,19033,Spain,City,Direct,Transient,2,2.7,0.00,184.91,-739.64,4,Canceled
2025-07-09,19034,India,Resort,Online Travel Agent,Transient-Party,1,9.6,0.00,91.59,-366.36,4,Canceled
2025-07-09,19035,Portugal,City,Direct,Transient,1,0.5,645.36,161.34,0.00,4,Check-Out
2025-07-10,19036,Brazil,City,Direct,Group,3,5,469.80,93.96,0.00,5,Check-Out
2025-07-10,19037,Portugal,City,Online Travel Agent,Transient-Party,4,7.8,182.51,182.51,0.00,1,Check-Out
2025-07-10,19038,Brazil,Resort,Online Travel Agent,Transient-Party,4,4.7,157.11,157.11,0.00,1,Check-Out
2025-07-10,19039,India,City,Direct,Group,1,2.7,91.02,91.02,0.00,1,Check-Out
2025-07-10,19040,India,Resort,Direct,Transient,1,5.3,150.94,75.47,0.00,2,Check-Out
2025-07-10,19041,Germany,City,Direct,Group,4,8.1,193.56,193.56,0.00,1,Check-Out
2025-07-10,19042,Spain,City,Direct,Group,1,5.2,359.88,119.96,0.00,3,Check-Out
2025-07-10,19043,Netherlands,City,Direct,Transient,3,4.1,261.45,87.15,0.00,3,Check-Out
2025-07-10,19044,Germany,City,Online Travel Agent,Transient,1,0.6,338.45,67.69,0.00,5,Check-Out
2025-07-10,19045,France,City,Direct,Transient,3,0,0.00,126.72,-633.60,5,Canceled
2025-07-11,19046,Italy,Resort,Online Travel Agent,Group,4,4.3,592.28,148.07,0.00,4,Check-Out
2025-07-11,19047,Mexico,City,Online Travel Agent,Group,2,0.5,730.36,182.59,0.00,4,Check-Out
2025-07-11,19048,Portugal,Resort,Direct,Transient,1,9.9,389.58,194.79,0.00,2,Check-Out
2025-07-11,19049,Mexico,City,Direct,Transient,4,9.5,174.76,87.38,0.00,2,Check-Out
2025-07-11,19050,France,Resort,Direct,Transient,3,6.7,376.00,75.20,0.00,5,Check-Out
2025-07-12,19051,USA,City,Online Travel Agent,Group,2,8.2,268.30,53.66,0.00,5,Check-Out
2025-07-12,19052,Spain,City,Online Travel Agent,Transient-Party,2,2.3,0.00,111.26,-222.52,2,Canceled
2025-07-12,19053,Italy,City,Direct,Transient,1,5.4,743.65,148.73,0.00,5,Check-Out
2025-07-12,19054,USA,Resort,Online Travel Agent,Group,1,0.9,104.23,104.23,0.00,1,Check-Out
2025-07-12,19055,Germany,Resort,Online Travel Agent,Transient,2,5.2,634.30,126.86,0.00,5,Check-Out
2025-07-12,19056,Germany,Resort,Direct,Group,3,0.4,712.85,142.57,0.00,5,Check-Out
2025-07-13,19057,Netherlands,City,Online Travel Agent,Transient-Party,4,9.7,64.15,64.15,0.00,1,Check-Out
2025-07-13,19058,India,Resort,Online Travel Agent,Transient-Party,3,9.1,613.60,153.40,0.00,4,Check-Out
2025-07-13,19059,Italy,City,Online Travel Agent,Transient-Party,3,2.8,0.00,185.49,-185.49,1,Canceled
2025-07-13,19060,Brazil,Resort,Online Travel Agent,Transient,2,8.2,124.26,62.13,0.00,2,Check-Out
2025-07-13,19061,Spain,City,Online Travel Agent,Transient,2,6.9,102.38,51.19,0.00,2,Check-Out
2025-07-13,19062,Mexico,City,Online Travel Agent,Group,4,0.2,0.00,141.05,-423.15,3,Canceled
2025-07-13,19063,Mexico,Resort,Direct,Transient-Party,4,1.1,112.03,112.03,0.00,1,Check-Out
2025-07-14,19064,USA,City,Online Travel Agent,Group,2,7.2,108.46,108.46,0.00,1,Check-Out
2025-07-14,19065,USA,City,Online Travel Agent,Group,2,3.7,535.00,107.00,0.00,5,Check-Out
2025-07-14,19066,Spain,Resort,Direct,Transient,4,2.7,750.95,150.19,0.00,5,Check-Out
2025-07-15,19067,Mexico,City,Direct,Transient-Party,2,7.6,151.91,151.91,0.00,1,Check-Out
2025-07-15,19068,Portugal,City,Online Travel Agent,Transient,2,0.2,393.02,196.51,0.00,2,Check-Out
2025-07-15,19069,India,Resort,Online Travel Agent,Group,1,9.8,347.00,173.50,0.00,2,Check-Out
2025-07-15,19070,Netherlands,City,Online Travel Agent,Group,3,6.3,0.00,129.28,-387.84,3,Canceled
2025-07-15,19071,Italy,Resort,Direct,Group,2,1.2,345.16,172.58,0.00,2,Check-Out
2025-07-15,19072,Portugal,City,Direct,Transient,1,1.2,0.00,91.85,-367.40,4,Canceled
2025-07-15,19073,Brazil,City,Direct,Transient-Party,1,4.9,89.32,89.32,0.00,1,Check-Out
2025-07-16,19074,Italy,Resort,Direct,Transient-Party,3,4,349.76,174.88,0.00,2,Check-Out
2025-07-16,19075,USA,Resort,Online Travel Agent,Transient-Party,1,1.2,241.98,120.99,0.00,2,Check-Out
2025-07-16,19076,Brazil,City,Direct,Transient-Party,2,6,183.48,61.16,0.00,3,Check-Out
2025-07-17,19077,Netherlands,Resort,Online Travel Agent,Group,2,3.9,839.50,167.90,0.00,5,Check-Out
2025-07-17,19078,USA,Resort,Online Travel Agent,Transient,3,1.9,480.44,120.11,0.00,4,Check-Out
2025-07-17,19079,Germany,Resort,Direct,Transient,4,0.9,383.45,76.69,0.00,5,Check-Out
2025-07-17,19080,Spain,Resort,Online Travel Agent,Group,2,0.8,385.00,96.25,0.00,4,Check-Out
2025-07-18,19081,Italy,City,Online Travel Agent,Group,4,5,0.00,175.28,-350.56,2,Canceled
2025-07-18,19082,Mexico,City,Direct,Transient-Party,1,2.1,0.00,114.15,-114.15,1,Canceled
2025-07-18,19083,Mexico,City,Online Travel Agent,Group,1,5.2,76.54,76.54,0.00,1,Check-Out
2025-07-18,19084,Portugal,Resort,Direct,Group,4,1.2,179.88,179.88,0.00,1,Check-Out
2025-07-19,19085,Mexico,City,Direct,Transient-Party,3,8.8,492.60,123.15,0.00,4,Check-Out
2025-07-19,19086,France,City,Direct,Transient,4,8.6,0.00,153.99,-461.97,3,Canceled
2025-07-19,19087,Netherlands,Resort,Direct,Transient,4,7,286.04,71.51,0.00,4,Check-Out
2025-07-19,19088,USA,City,Direct,Transient,1,6.1,0.00,193.96,-969.80,5,Canceled
2025-07-19,19089,France,Resort,Online Travel Agent,Group,2,7.6,388.46,194.23,0.00,2,Check-Out
2025-07-20,19090,Spain,Resort,Online Travel Agent,Group,4,1.9,62.83,62.83,0.00,1,Check-Out
2025-07-20,19091,Spain,City,Direct,Transient-Party,3,3.8,125.64,125.64,0.00,1,Check-Out
2025-07-20,19092,France,Resort,Online Travel Agent,Group,3,5.1,173.93,173.93,0.00,1,Check-Out
2025-07-20,19093,Netherlands,Resort,Direct,Group,4,0.4,423.42,141.14,0.00,3,Check-Out
2025-07-20,19094,Germany,City,Online Travel Agent,Transient-Party,2,4.9,559.17,186.39,0.00,3,Check-Out
2025-07-20,19095,Germany,Resort,Online Travel Agent,Transient-Party,2,1.1,341.05,68.21,0.00,5,Check-Out
2025-07-21,19096,Italy,Resort,Online Travel Agent,Transient-Party,1,7.2,913.20,182.64,0.00,5,Check-Out
2025-07-21,19097,Netherlands,Resort,Online Travel Agent,Group,3,1.5,170.25,56.75,0.00,3,Check-Out
2025-07-21,19098,USA,City,Online Travel Agent,Transient-Party,2,3.1,615.50,123.10,0.00,5,Check-Out
2025-07-21,19099,Mexico,City,Direct,Group,3,9.1,0.00,80.19,-160.38,2,Canceled
2025-07-21,19100,France,City,Direct,Transient-Party,1,4.6,228.58,114.29,0.00,2,Check-Out
2025-07-21,19101,Italy,Resort,Online Travel Agent,Transient-Party,4,5.4,385.26,192.63,0.00,2,Check-Out
2025-07-21,19102,Germany,Resort,Direct,Transient,3,1.8,359.46,179.73,0.00,2,Check-Out
2025-07-21,19103,Spain,Resort,Direct,Group,2,5,0.00,98.86,-395.44,4,Canceled
2025-07-21,19104,Germany,City,Direct,Group,4,7.9,126.58,63.29,0.00,2,Check-Out
2025-07-22,19105,India,Resort,Online Travel Agent,Group,4,2.6,613.44,153.36,0.00,4,Check-Out
2025-07-23,19106,Netherlands,Resort,Online Travel Agent,Transient,4,2,333.03,111.01,0.00,3,Check-Out
2025-07-23,19107,USA,Resort,Online Travel Agent,Transient,2,8.2,982.60,196.52,0.00,5,Check-Out
2025-07-24,19108,USA,Resort,Direct,Transient,3,7.3,810.20,162.04,0.00,5,Check-Out
2025-07-24,19109,Netherlands,Resort,Direct,Transient,4,5,160.50,80.25,0.00,2,Check-Out
2025-07-24,19110,France,City,Online Travel Agent,Group,3,6.9,218.16,109.08,0.00,2,Check-Out
2025-07-24,19111,France,City,Online Travel Agent,Transient,2,5.1,549.60,137.40,0.00,4,Check-Out
2025-07-24,19112,Italy,City,Online Travel Agent,Transient-Party,2,2.7,336.21,112.07,0.00,3,Check-Out
2025-07-25,19113,USA,City,Direct,Group,1,1.4,441.60,147.20,0.00,3,Check-Out
2025-07-25,19114,France,City,Direct,Transient,1,0.9,69.34,69.34,0.00,1,Check-Out
2025-07-25,19115,Netherlands,City,Direct,Transient-Party,4,9.5,109.30,109.30,0.00,1,Check-Out
2025-07-25,19116,France,City,Online Travel Agent,Transient,3,6.6,0.00,165.68,-828.40,5,Canceled
2025-07-25,19117,Netherlands,City,Direct,Transient,3,6.4,391.78,195.89,0.00,2,Check-Out
2025-07-25,19118,Netherlands,Resort,Direct,Transient-Party,1,5.6,0.00,143.66,-287.32,2,Canceled
2025-07-26,19119,France,City,Online Travel Agent,Transient-Party,3,7.4,447.75,149.25,0.00,3,Check-Out
2025-07-26,19120,Netherlands,Resort,Direct,Group,1,5.7,498.48,166.16,0.00,3,Check-Out
2025-07-26,19121,Netherlands,Resort,Online Travel Agent,Transient-Party,2,7.3,743.30,148.66,0.00,5,Check-Out
2025-07-26,19122,Italy,Resort,Direct,Group,2,4.9,93.35,93.35,0.00,1,Check-Out
2025-07-27,19123,Italy,Resort,Direct,Transient,3,9.7,555.54,185.18,0.00,3,Check-Out
2025-07-27,19124,Spain,City,Direct,Transient,2,7.3,154.40,77.20,0.00,2,Check-Out
2025-07-27,19125,Netherlands,City,Online Travel Agent,Transient-Party,3,4.6,547.64,136.91,0.00,4,Check-Out
2025-07-28,19126,France,Resort,Direct,Group,4,0.1,626.95,125.39,0.00,5,Check-Out
2025-07-28,19127,Italy,Resort,Direct,Transient,1,7.9,795.05,159.01,0.00,5,Check-Out
2025-07-28,19128,Mexico,Resort,Direct,Transient,2,1.2,500.94,166.98,0.00,3,Check-Out
2025-07-28,19129,Portugal,City,Direct,Transient,2,3.7,288.14,144.07,0.00,2,Check-Out
2025-07-29,19130,Netherlands,City,Online Travel Agent,Transient-Party,3,2.1,559.56,139.89,0.00,4,Check-Out
2025-07-29,19131,Portugal,Resort,Direct,Group,3,7.5,556.77,185.59,0.00,3,Check-Out
2025-07-29,19132,Germany,Resort,Direct,Transient-Party,2,8.6,222.64,55.66,0.00,4,Check-Out
2025-07-29,19133,Mexico,City,Direct,Group,4,2.6,152.00,76.00,0.00,2,Check-Out
2025-07-29,19134,Germany,City,Direct,Transient,2,4.2,0.00,136.26,-681.30,5,Canceled
2025-07-29,19135,USA,Resort,Online Travel Agent,Transient-Party,3,9.3,725.75,145.15,0.00,5,Check-Out
2025-07-30,19136,Mexico,Resort,Direct,Transient,4,7.1,154.84,154.84,0.00,1,Check-Out
2025-07-30,19137,India,Resort,Online Travel Agent,Group,4,6.1,539.07,179.69,0.00,3,Check-Out
2025-07-30,19138,Mexico,City,Direct,Group,2,9.4,746.00,149.20,0.00,5,Check-Out
2025-07-30,19139,Mexico,City,Direct,Transient,4,7.5,373.60,74.72,0.00,5,Check-Out
2025-07-30,19140,Germany,City,Direct,Group,4,5.8,109.11,109.11,0.00,1,Check-Out
2025-07-30,19141,India,Resort,Direct,Transient-Party,3,4.4,261.16,65.29,0.00,4,Check-Out
2025-07-30,19142,Italy,Resort,Online Travel Agent,Group,4,0.9,188.26,94.13,0.00,2,Check-Out
2025-07-31,19143,USA,Resort,Direct,Transient,2,10,0.00,84.12,-84.12,1,Canceled
2025-07-31,19144,France,Resort,Online Travel Agent,Transient,2,8.8,319.71,106.57,0.00,3,Check-Out
2025-07-31,19145,France,Resort,Online Travel Agent,Transient,4,6.8,992.45,198.49,0.00,5,Check-Out
2025-07-31,19146,Spain,Resort,Online Travel Agent,Transient,4,8.8,0.00,168.35,-673.40,4,Canceled
2025-07-31,19147,Brazil,Resort,Direct,Transient,3,6.9,157.42,78.71,0.00,2,Check-Out
2025-07-31,19148,Italy,City,Direct,Transient-Party,1,2.6,494.90,98.98,0.00,5,Check-Out
2025-07-31,19149,USA,City,Online Travel Agent,Transient,4,8.5,74.36,74.36,0.00,1,Check-Out
2025-08-01,19150,USA,Resort,Online Travel Agent,Transient,2,7.1,517.72,129.43,0.00,4,Check-Out
2025-08-01,19151,Netherlands,Resort,Online Travel Agent,Group,3,0,300.66,150.33,0.00,2,Check-Out
2025-08-01,19152,Netherlands,City,Direct,Transient,3,4,208.74,69.58,0.00,3,Check-Out
2025-08-02,19153,Germany,Resort,Direct,Transient,4,8.8,0.00,81.13,-243.39,3,Canceled
2025-08-02,19154,USA,Resort,Direct,Transient-Party,4,1.4,371.85,74.37,0.00,5,Check-Out
2025-08-02,19155,Portugal,Resort,Direct,Transient,4,2.4,352.35,117.45,0.00,3,Check-Out
2025-08-02,19156,Portugal,City,Direct,Transient,2,1.7,645.16,161.29,0.00,4,Check-Out
2025-08-02,19157,Germany,Resort,Direct,Group,4,3.2,0.00,186.17,-930.85,5,Canceled
2025-08-03,19158,India,City,Direct,Group,1,3.5,172.99,172.99,0.00,1,Check-Out
2025-08-03,19159,Netherlands,Resort,Online Travel Agent,Transient-Party,3,0.1,941.65,188.33,0.00,5,Check-Out
2025-08-03,19160,USA,City,Direct,Transient,4,9,721.08,180.27,0.00,4,Check-Out
2025-08-03,19161,Brazil,Resort,Online Travel Agent,Transient,2,7.2,219.56,54.89,0.00,4,Check-Out
2025-08-03,19162,Portugal,Resort,Online Travel Agent,Transient-Party,1,6,315.39,105.13,0.00,3,Check-Out
2025-08-03,19163,Brazil,City,Online Travel Agent,Transient-Party,1,7.3,208.14,69.38,0.00,3,Check-Out
